model,oos_r2,rmse,mae,ic,ic_ir,xs_oos_r2,accuracy,precision,recall,f1,long_only_accuracy,n_long_predictions,sharpe_ratio,max_drawdown,total_return,win_rate,win_loss_ratio,n_trades,final_equity,n_periods,window,feature_set,scheme,horizon,train_start,train_end,test_start,test_end,n_train,n_test
XGBoost,-0.0002889642866767,0.0462977431165197,0.0293137621066976,0.0189036034848616,0.2178967047713718,-0.0002824630184019,0.5125100887812752,0.4982435597189695,0.4712070874861572,0.4843483210017074,0.4982435597189695,1708,1.2358174225534675,-0.0789326149678578,7.202978301177554,0.5396825396825397,1.3004570521932797,746,10720.297830117755,63,13,repr_svi,rolling_9m_3m,3,2019-04-05,2020-01-03,2020-01-06,2020-04-03,10974,3717
XGBoost,-0.0004601182168941,0.0355876725282194,0.0251595117904744,-0.0222374605792512,0.1278434643090061,-0.0004512765233499,0.4732311003497444,0.4607307853842923,0.6194240542066629,0.5284200385356455,0.4607307853842923,2381,-0.1306924486270443,-0.0989616764153744,-0.799662784037869,0.4444444444444444,1.2035404528407332,505,9920.033721596214,63,14,repr_svi,rolling_9m_3m,3,2019-07-08,2020-04-03,2020-04-06,2020-07-06,10974,3717
XGBoost,0.0037123727559448,0.0294892530058485,0.0199752394640683,0.0538812739234305,0.0931100270308723,0.0037764157477931,0.5278450363196125,0.5017397355601948,0.4096590909090909,0.4510478573662809,0.5017397355601948,1437,3.1785845254280183,-0.0502628131105726,18.87663940671642,0.5873015873015873,1.9213475348620692,612,11887.663940671642,63,15,repr_svi,rolling_9m_3m,3,2019-10-04,2020-07-06,2020-07-07,2020-10-02,10974,3717
XGBoost,0.0033449736330664,0.0300873053148962,0.0209210194475648,-0.0111927382708298,-0.0288142058416747,0.0034813593413939,0.5117029862792575,0.4544491525423729,0.2481203007518796,0.3209876543209876,0.4544491525423729,944,-0.5988188543236962,-0.0690655062357976,-3.9554416394102954,0.4285714285714285,1.1130333321429982,502,9604.45583605897,63,16,repr_svi,rolling_9m_3m,3,2020-01-06,2020-10-02,2020-10-05,2021-01-04,10974,3717
XGBoost,-0.0182632372653352,0.0282989600763006,0.0207528163349396,-0.0630069604268817,-0.2379130125080097,-0.0181438830104248,0.4815711595372612,0.4599358974358974,0.3141762452107279,0.3733333333333333,0.4599358974358974,1248,-1.9395885129782104,-0.2262320117969359,-14.426995469891157,0.3968253968253968,0.8347166861522378,610,8557.300453010885,63,17,repr_svi,rolling_9m_3m,3,2020-04-06,2021-01-04,2021-01-05,2021-04-06,10974,3717
XGBoost,-0.0006721881237179,0.0215688799102562,0.0156897969014126,-0.0564114658781158,-0.2161093450908312,-0.0006663609913715,0.4796027911969941,0.4415954415954416,0.1669359181475498,0.2422821414615084,0.4415954415954416,702,-1.933306374576152,-0.1439427214260863,-15.142624070373287,0.4126984126984127,0.8453471401955955,461,8485.73759296267,63,18,repr_svi,rolling_9m_3m,3,2020-07-07,2021-04-06,2021-04-07,2021-07-13,10974,3726
XGBoost,0.0005469757359084,0.0210796363419184,0.0152763468444479,0.0569731234952784,0.1724426215514554,0.0005484726094273,0.5351851851851852,0.527117031398668,0.3054024255788313,0.3867364746945899,0.527117031398668,1051,3.4306540540138086,-0.0384527005043437,17.530612105617994,0.6666666666666666,1.3574935060129432,715,11753.0612105618,63,19,repr_svi,rolling_9m_3m,3,2020-10-05,2021-07-13,2021-07-14,2021-10-11,10980,3780
XGBoost,-0.0020772335294385,0.0278115940690198,0.0195482067452991,-0.0062912878100152,0.0499960987685295,-0.0020181220202848,0.4915343915343915,0.4869193806727175,0.4869193806727175,0.4869193806727175,0.4869193806727175,1873,-1.5580148462338743,-0.0971399715469029,-5.657459797158504,0.365079365079365,1.1038502961207692,951,9434.25402028415,63,20,repr_svi,rolling_9m_3m,3,2021-01-05,2021-10-11,2021-10-12,2022-01-10,11043,3780
XGBoost,-0.0049690376962907,0.0318482251001388,0.0231131837844439,-0.0451572306722519,0.2856454294380499,-0.0040399836163669,0.4611260053619302,0.4679949130987706,0.5938676707907478,0.5234708392603129,0.4679949130987706,2359,-5.441964495307089,-0.1569227509506431,-15.840837088716576,0.3015873015873015,0.4579903175438907,685,8415.916291128342,63,21,repr_svi,rolling_9m_3m,3,2021-04-07,2022-01-10,2022-01-11,2022-04-11,11106,3730
XGBoost,-0.0215853088075721,0.0319900210249725,0.022437564921117,0.0027453984133357,0.1758530330234387,-0.0173809020338429,0.4946524064171123,0.501139990880073,0.5799472295514512,0.5376712328767124,0.501139990880073,2193,-0.2967422114089292,-0.0620624005004762,-1.1661393310602008,0.4761904761904761,1.0102065439615846,927,9883.38606689398,63,22,repr_svi,rolling_9m_3m,3,2021-07-14,2022-04-11,2022-04-12,2022-07-13,11113,3740
XGBoost,-0.0149557450462562,0.0278416297333222,0.0195100440075633,-0.0111765505915287,-0.0792853642646017,-0.0145721685080097,0.5055555555555555,0.5117154811715481,0.6353246753246753,0.5668597914252608,0.5117154811715481,2390,-0.246833265022002,-0.0900614048948652,-1.2515654762679906,0.5079365079365079,0.9040891003165932,405,9874.8434523732,63,23,repr_svi,rolling_9m_3m,3,2021-10-12,2022-07-13,2022-07-14,2022-10-11,11070,3780
XGBoost,-0.0001083265725072,0.029925433888663,0.020007712603063,0.0196068221216941,-0.0437644272496113,-0.0001061438487461,0.5195767195767196,0.5250855188141391,0.483718487394958,0.5035538545653363,0.5250855188141391,1754,1.80410443223193,-0.0647329847315251,9.823835239261337,0.492063492063492,1.834809823822917,560,10982.383523926132,63,24,repr_svi,rolling_9m_3m,3,2022-01-11,2022-10-11,2022-10-12,2023-01-11,11070,3780
XGBoost,-0.0020876965726441,0.025961962388931,0.0175408328345628,-0.0282297879406356,-0.0195066345723232,-0.0020836198769771,0.4735449735449735,0.4742824666098323,0.9226091763405196,0.6265015015015015,0.4742824666098323,3519,-2.878850809342849,-0.0644442604138129,-4.693734711846975,0.3809523809523809,0.694275672643965,71,9530.626528815304,63,25,repr_svi,rolling_9m_3m,3,2022-04-12,2023-01-11,2023-01-12,2023-04-20,11120,3780
XGBoost,0.0013559964094017,0.0261395098757313,0.0178305622230327,0.0336006124967847,0.1361228299460334,0.0014822413926529,0.4976190476190476,0.4756756756756757,0.6419753086419753,0.5464533078576547,0.4756756756756757,2405,0.8916017662052228,-0.0417787797129221,3.2648561904185636,0.5238095238095238,1.253939609909115,795,10326.485619041856,63,26,repr_svi,rolling_9m_3m,3,2022-07-14,2023-04-20,2023-04-21,2023-07-21,11160,3780
XGBoost,-0.0247013630165089,0.0235886073707648,0.0164167831682254,0.0111687506122529,0.0287810052622148,-0.0197698453712718,0.512962962962963,0.506514657980456,0.3349488422186322,0.4032414910858995,0.506514657980456,1228,1.1488155153690165,-0.0891034400925469,7.432762419892569,0.5396825396825397,1.1621679101933475,670,10743.276241989255,63,27,repr_svi,rolling_9m_3m,3,2022-10-12,2023-07-21,2023-07-24,2023-10-19,11160,3780
XGBoost,0.0004484977302234,0.024369049357836,0.0169498431536458,-0.0144880936715488,-0.2224756876504103,0.0004774574644128,0.4957671957671957,0.4900523560209424,0.2480127186009539,0.3293455313159746,0.4900523560209424,955,-0.9741665165258824,-0.1278210048815254,-6.694621883667784,0.4444444444444444,0.959586310694682,632,9330.53781163322,63,28,repr_svi,rolling_9m_3m,3,2023-01-12,2023-10-19,2023-10-20,2024-01-22,11160,3780
XGBoost,-0.0030907940759499,0.025012710412051,0.0170039438075419,-0.0228245410360654,-0.1078331256527073,-0.0030691591946785,0.4992063492063492,0.4967197750702905,0.28101802757158,0.3589569928885879,0.4967197750702905,1067,-0.37433040367655,-0.1518876585746039,-2.8200709852552075,0.4285714285714285,1.1925087442152884,696,9717.99290147448,63,29,repr_svi,rolling_9m_3m,3,2023-04-21,2024-01-22,2024-01-23,2024-04-22,11160,3780
XGBoost,-0.0001889788055537,0.0278257067499147,0.0185994424397468,0.014634071740917,-0.1904554954776424,-0.0001888701483079,0.5169312169312169,0.5418181818181819,0.0805840995132504,0.1403013182674199,0.5418181818181819,275,0.8198756856186625,-0.2934553888152508,16.677288966546122,0.5873015873015873,0.8740580558195781,140,11667.728896654611,63,30,repr_svi,rolling_9m_3m,3,2023-07-24,2024-04-22,2024-04-23,2024-07-23,11160,3780
XGBoost,0.0001999436624335,0.0253846311073377,0.018043013693831,0.0418851417344552,0.0538248762845505,0.0002024971100326,0.5132275132275133,0.5068306010928961,0.5951871657754011,0.5474667978357107,0.5068306010928961,2196,1.936293802314571,-0.0276741197555496,5.805958926766919,0.6031746031746031,1.14184338071981,1011,10580.595892676693,63,31,repr_svi,rolling_9m_3m,3,2023-10-20,2024-07-23,2024-07-24,2024-10-21,11160,3780
OLS,-0.0008360071071085,0.0214468755806912,0.0145578652919262,0.0056596798154851,0.2341271744867958,-0.0006193766584714,0.4993274145816518,0.5028780743066458,0.5133547008547008,0.5080623843510441,0.5028780743066458,1911,0.2183766741132579,-0.0297732685835706,0.3937932678921729,0.4603174603174603,1.2471498458400436,365,10039.379326789218,63,0,repr_grid,expanding,3,2016-01-04,2018-01-02,2018-01-03,2018-04-04,29559,3717
OLS,0.0076890351706028,0.0212441591504387,0.0152354499576826,0.0951490081865371,0.7129983242776791,0.0079155852200276,0.5321495829970406,0.5165876777251185,0.5443951165371809,0.5301269927046744,0.5165876777251185,1899,4.1685285659058,-0.0227185032800667,19.756194957896177,0.6507936507936508,2.2583155197489773,343,11975.61949578962,63,1,repr_grid,expanding,3,2016-01-04,2018-04-04,2018-04-05,2018-07-03,33276,3717
OLS,0.0026253972505596,0.0227810151137419,0.0150516612010338,0.0555244017687687,0.6992428678140588,0.0027390798042334,0.5240785579768631,0.5160202360876898,0.5027382256297919,0.5092926490984744,0.5160202360876898,1779,3.343890478332066,-0.0303217114652801,16.149932585263404,0.5873015873015873,2.353251492727177,348,11614.99325852634,63,2,repr_grid,expanding,3,2016-01-04,2018-07-03,2018-07-05,2018-10-02,36993,3717
OLS,-0.0026589436321189,0.0296342415561598,0.0201197528524818,-0.0396808190922394,-0.0096362797761946,-0.0025325917767833,0.4928705945655098,0.4985,0.5306013837147419,0.51405001288992,0.4985,2000,-1.0188137513657365,-0.1351497449366685,-6.521132644825888,0.492063492063492,0.7319264329327734,213,9347.886735517412,63,3,repr_grid,expanding,3,2016-01-04,2018-10-02,2018-10-03,2019-01-03,40710,3717
OLS,-0.0009473901728669,0.0223045628947885,0.0145750663651774,-0.0084633399991209,0.1677635700346828,-0.0008389594576692,0.4893731503900995,0.498314606741573,0.4688160676532769,0.4831154684095861,0.498314606741573,1780,-0.7577631617114361,-0.0512277504615095,-2.424183649748868,0.4285714285714285,1.069521851316365,253,9757.581635025112,63,4,repr_grid,expanding,3,2016-01-04,2019-01-03,2019-01-04,2019-04-04,44427,3717
OLS,-0.0065320192138211,0.0214283455810697,0.0149206139476463,-0.0578313083679878,-0.0185800726988988,-0.0064194524352707,0.4969061070755986,0.5209459459459459,0.3990683229813664,0.4519343493552168,0.5209459459459459,1480,-2.0908558126741763,-0.1500738652573947,-10.561923829920527,0.4126984126984127,0.7751385963461055,271,8943.807617007948,63,5,repr_grid,expanding,3,2016-01-04,2019-04-04,2019-04-05,2019-07-05,48144,3717
OLS,-0.0061743061749337,0.0221820780341727,0.0152036370506881,-0.0650111440298223,0.201735820249032,-0.0060562831232622,0.4791498520312079,0.4723378941106484,0.4308193163320672,0.4506242905788876,0.4723378941106484,1681,-2.521163002730753,-0.073593418287309,-7.278477742082634,0.3015873015873015,1.087068902893719,229,9272.152225791737,63,6,repr_grid,expanding,3,2016-01-04,2019-07-05,2019-07-08,2019-10-03,51861,3717
OLS,0.0069305986542059,0.0203082847268131,0.0135060577638792,0.0258428296574766,0.3619535242179093,0.0070373416698865,0.511164917944579,0.4777448071216617,0.3665338645418327,0.4148148148148148,0.4777448071216617,1348,2.213167943528384,-0.0583864297829951,7.488322827901528,0.5396825396825397,1.5777444078855545,184,10748.832282790152,63,7,repr_grid,expanding,3,2016-01-04,2019-10-03,2019-10-04,2020-01-03,55578,3717
OLS,0.0005867609745298,0.0462774724835687,0.029297304436778,0.0111182704120954,0.2465408754623917,0.0006107769795956,0.5076674737691687,0.4906396255850234,0.3482834994462901,0.4073834196891192,0.4906396255850234,1282,0.3473376479971351,-0.1641668291954652,3.697891317016988,0.4603174603174603,1.3198761104407528,242,10369.789131701698,63,8,repr_grid,expanding,3,2016-01-04,2020-01-03,2020-01-06,2020-04-03,59295,3717
OLS,0.0036032544256849,0.035515329263009,0.0250993962129714,0.0714906204848566,0.6667721363162933,0.0036361237071532,0.5377993005111649,0.5362517099863201,0.2213438735177865,0.3133493205435651,0.5362517099863201,731,3.7999586405856047,-0.0982339257813541,59.99236907303862,0.6825396825396826,1.4538007302107212,144,15999.236907303864,63,9,repr_grid,expanding,3,2016-01-04,2020-04-03,2020-04-06,2020-07-06,63012,3717
OLS,0.002603322374354,0.029505661907147,0.0199461896801963,0.0322826751589647,1.1884459852565117,0.0026573241333783,0.5238095238095238,0.4939467312348668,0.2318181818181818,0.3155452436194895,0.4939467312348668,826,1.4115413244445398,-0.1394356521650608,18.54483779859124,0.6190476190476191,0.9098057627558762,167,11854.483779859123,63,10,repr_grid,expanding,3,2016-01-04,2020-07-06,2020-07-07,2020-10-02,66729,3717
OLS,7.505684744102403e-05,0.0301366214866007,0.0209058307615777,0.0063443411613276,0.7310286727145413,0.0001522271760581,0.517621737960721,0.463302752293578,0.2336610757663389,0.3106497500961169,0.463302752293578,872,1.1763971434743166,-0.0597272272104226,8.087612540781075,0.492063492063492,1.4533097923981173,206,10808.761254078108,63,11,repr_grid,expanding,3,2016-01-04,2020-10-02,2020-10-05,2021-01-04,70446,3717
OLS,-0.002846446558536,0.0280839159225396,0.0206173732571259,-0.0869583743283997,0.0815888376568822,-0.0028208333502299,0.4971751412429379,0.4782608695652174,0.2528735632183908,0.3308270676691729,0.4782608695652174,966,-1.2905051824469274,-0.2016607521009334,-10.399471233350807,0.3492063492063492,1.280126794246837,271,8960.052876664919,63,12,repr_grid,expanding,3,2016-01-04,2021-01-04,2021-01-05,2021-04-06,74163,3717
OLS,-0.0034948129952574,0.021599278469322,0.0157120330518271,-0.0625536844505718,-0.016456182022083,-0.0034560715023936,0.4978529253891572,0.4952445652173913,0.3925686591276252,0.4379693601682187,0.4952445652173913,1472,-0.1083627650225232,-0.0847830008677231,-0.5766798749216595,0.4761904761904761,1.0648699310897811,191,9942.332012507832,63,13,repr_grid,expanding,3,2016-01-04,2021-04-06,2021-04-07,2021-07-13,77880,3726
OLS,0.0006417930576843,0.0210786364139479,0.015275369683997,0.0191137255131198,0.2881902104260435,0.0007361987689777,0.5169312169312169,0.4962073324905183,0.4327453142227122,0.4623085983510012,0.4962073324905183,1582,1.129115800802143,-0.0561055412804447,5.067535583599492,0.5079365079365079,1.3469400553706532,350,10506.75355835995,63,14,repr_grid,expanding,3,2016-01-04,2021-07-13,2021-07-14,2021-10-11,81603,3780
OLS,-0.0047499787176228,0.0278486589788855,0.0195867646672906,-0.0259620813904887,0.3457875694524446,-0.0047145467784692,0.4830687830687831,0.4663900414937759,0.3000533902829685,0.3651721897335932,0.4663900414937759,1205,-1.1840759893220285,-0.1514989906664381,-8.971778465838486,0.5079365079365079,0.6764814719081703,278,9102.822153416151,63,15,repr_grid,expanding,3,2016-01-04,2021-10-11,2021-10-12,2022-01-10,85383,3780
OLS,-0.0076411693149214,0.0318905379231762,0.0231456894148113,-0.0944363526359815,0.1579225056910499,-0.0075917394512412,0.4702412868632707,0.4580043072505384,0.3431952662721893,0.3923739237392374,0.4580043072505384,1393,-1.860822787502066,-0.1693541000571015,-16.033649323123843,0.4285714285714285,0.7882463187447669,318,8396.635067687615,63,16,repr_grid,expanding,3,2016-01-04,2022-01-10,2022-01-11,2022-04-11,89163,3730
OLS,-0.0046920137878514,0.0317244192908384,0.0222787951201881,-0.0158635859624217,0.5158397127369397,-0.0046296894194244,0.491711229946524,0.4978038067349927,0.3588390501319261,0.41704998466728,0.4978038067349927,1366,-1.3555297481646502,-0.2306209590806941,-16.471037068681703,0.4603174603174603,0.7726125759795517,381,8352.89629313183,63,17,repr_grid,expanding,3,2016-01-04,2022-04-11,2022-04-12,2022-07-13,92896,3740
OLS,-0.0018606526968742,0.0276614384514331,0.0194729026819031,0.0015721058874739,0.6007355902382825,-0.0017969319835065,0.4949735449735449,0.5058309037900874,0.3605194805194805,0.4209887776766757,0.5058309037900874,1372,-0.7650799761521935,-0.1871820425564978,-5.217232890231205,0.4126984126984127,1.14549515613116,334,9478.27671097688,63,18,repr_grid,expanding,3,2016-01-04,2022-07-13,2022-07-14,2022-10-11,96633,3780
OLS,-0.0024378779370379,0.0299602662589168,0.0200279114093679,-0.0186121188911634,0.2212956006535488,-0.0024018192751154,0.4894179894179894,0.48816029143898,0.2815126050420168,0.3570952698201199,0.48816029143898,1098,-1.1817806351159876,-0.2323832651088734,-13.95049442281805,0.4603174603174603,0.8214866718369827,298,8604.950557718195,63,19,repr_grid,expanding,3,2016-01-04,2022-10-11,2022-10-12,2023-01-11,100413,3780
OLS,0.002858268602342,0.0258978134138362,0.0175358924139252,-0.0022750011259578,0.3128271528024026,0.0028720256980564,0.5134920634920634,0.4865831842576029,0.300718629076838,0.371711650153741,0.4865831842576029,1118,1.0914861235274378,-0.0747441744576982,5.317265717749464,0.6031746031746031,0.8996783723943182,310,10531.726571774949,63,20,repr_grid,expanding,3,2016-01-04,2023-01-11,2023-01-12,2023-04-20,104193,3780
OLS,0.0047197080334011,0.0260954501620154,0.0178038143574031,0.0905076271238568,0.6905944615788528,0.0047369170890478,0.5486772486772487,0.5380761523046093,0.3013468013468013,0.3863309352517985,0.5380761523046093,998,4.2874259594913,-0.0441615168065386,31.693011817835018,0.6507936507936508,1.8789353118006928,240,13169.3011817835,63,21,repr_grid,expanding,3,2016-01-04,2023-04-20,2023-04-21,2023-07-21,107973,3780
OLS,0.0012427014613498,0.0232880769643107,0.016044169051303,0.0162879103463419,0.6268764831810988,0.0012761861575335,0.5116402116402117,0.5038274182324287,0.3898761443187937,0.4395871281117183,0.5038274182324287,1437,1.7547339756314966,-0.0695438353164815,9.65711284238806,0.6031746031746031,1.0794907534681792,318,10965.711284238809,63,22,repr_grid,expanding,3,2016-01-04,2023-07-21,2023-07-24,2023-10-19,111753,3780
OLS,0.00069895466923,0.0243659960985123,0.0169320633784557,0.0010028202066652,0.2151565089293019,0.0007098253578123,0.5023809523809524,0.5031712473572939,0.2522522522522522,0.3360395340628309,0.5031712473572939,946,0.5811598294356174,-0.1173294670775975,3.624095313367204,0.5714285714285714,0.8855098080829952,209,10362.40953133672,63,23,repr_grid,expanding,3,2016-01-04,2023-10-19,2023-10-20,2024-01-22,115533,3780
OLS,-0.0019167478652311,0.0249980683298937,0.0169806437165072,-0.024299047924368,0.7195169105387185,-0.0019122581631922,0.5023809523809524,0.502092050209205,0.3181336161187699,0.3894839337877313,0.502092050209205,1195,-1.6795851419095038,-0.1208273595719862,-9.266269916879356,0.3809523809523809,0.9768549039783104,290,9073.373008312064,63,24,repr_grid,expanding,3,2016-01-04,2024-01-22,2024-01-23,2024-04-22,119313,3780
OLS,0.0007223094833586,0.0278130276364123,0.0185946990368489,0.0325913806573886,0.8102474228366356,0.0007278004713485,0.5232804232804232,0.5207413945278023,0.319091400757166,0.3957075788061703,0.5207413945278023,1133,0.6917084133667669,-0.052307561959814,4.041437915738588,0.5714285714285714,0.9060366979744854,441,10404.14379157386,63,25,repr_grid,expanding,3,2016-01-04,2024-04-22,2024-04-23,2024-07-23,123093,3780
OLS,-0.0003860119727339,0.0253920686388907,0.0180476565135862,0.0031579376400658,0.5451010918734022,-0.0003828130764622,0.5029100529100529,0.4956437560503388,0.2737967914438503,0.3527385463313813,0.4956437560503388,1033,0.0469635144892122,-0.1045622801184336,0.0122048227613635,0.4761904761904761,1.115400490822918,341,10001.220482276136,63,26,repr_grid,expanding,3,2016-01-04,2024-07-23,2024-07-24,2024-10-21,126873,3780
OLS,0.007683213133609,0.0254425959189868,0.0158074903580455,0.046960266899274,0.6052604693568829,0.0081715069853359,0.5028248587570622,0.4795520934761441,0.558390022675737,0.5159769512833945,0.4795520934761441,2054,1.371718672126115,-0.038589636069877,5.037055107904265,0.5714285714285714,1.1632139116233036,401,10503.705510790429,63,0,repr_grid,rolling_9m_3m,3,2016-01-04,2016-09-30,2016-10-03,2016-12-30,10974,3717
OLS,0.0016300185833743,0.0180244062445617,0.0118632851122895,0.0222806003018565,0.396939616715809,0.0024250953953343,0.5130481571159538,0.495743287491814,0.4212576516416249,0.4554753309265945,0.495743287491814,1527,-0.1058360376714307,-0.0959131696741716,-0.6142324989457881,0.5873015873015873,0.6801079230584997,400,9938.576750105422,63,1,repr_grid,rolling_9m_3m,3,2016-04-05,2016-12-30,2017-01-03,2017-04-03,10974,3717
OLS,-0.0176663071376546,0.0218437624158101,0.0133806289630901,0.0227934819334917,0.4834056779838344,-0.015636074105243,0.5060532687651331,0.501788908765653,0.3048913043478261,0.3793103448275862,0.501788908765653,1118,1.6158071244554488,-0.0642894842409187,12.069418278009849,0.492063492063492,1.6880132243642654,276,11206.941827800983,63,2,repr_grid,rolling_9m_3m,3,2016-07-05,2017-04-03,2017-04-04,2017-07-03,10974,3717
OLS,-0.0001272050622893,0.0185275393497489,0.0126935086748884,0.0278168234298601,-0.0349798712511227,1.7809189342132825e-05,0.5092816787732042,0.504180602006689,0.3287895310796074,0.398019801980198,0.504180602006689,1196,0.0215287052752987,-0.0826804655860053,-0.0653121385894905,0.5238095238095238,0.9144856443969124,194,9993.468786141051,63,3,repr_grid,rolling_9m_3m,3,2016-10-03,2017-07-03,2017-07-05,2017-10-02,10974,3717
OLS,-0.0044462071269362,0.0209663724266118,0.0138182550178212,0.0387861110063138,0.461396960573786,-0.0041666977503926,0.5224643529728276,0.5145872129112352,0.4549945115257958,0.4829595106321002,0.5145872129112352,1611,-0.0483935357415179,-0.0984173773727685,-0.4837970837507921,0.5873015873015873,0.691431605594247,326,9951.62029162492,63,4,repr_grid,rolling_9m_3m,3,2017-01-03,2017-10-02,2017-10-03,2018-01-02,10974,3717
OLS,5.939307430402607e-05,0.0214372796862622,0.0145496885221532,-0.0059242549295781,0.1338619989082432,0.0001187394914904,0.4926015603981705,0.494488188976378,0.3354700854700854,0.3997453851050286,0.494488188976378,1270,-1.7007637203210528,-0.0829485641203709,-6.250687447410074,0.4126984126984127,0.8890388307115906,290,9374.931255258993,63,5,repr_grid,rolling_9m_3m,3,2017-04-04,2018-01-02,2018-01-03,2018-04-04,10974,3717
OLS,0.0047102159082902,0.0212760216874469,0.0152592620089722,0.0764695562041125,-0.323412250699249,0.0049865874560113,0.5170836696260425,0.5016166281755197,0.6026637069922308,0.547517015376859,0.5016166281755197,2165,3.1648108643569657,-0.0298566869357881,10.1671577926302,0.6031746031746031,1.7024848340476963,359,11016.71577926302,63,6,repr_grid,rolling_9m_3m,3,2017-07-05,2018-04-04,2018-04-05,2018-07-03,10974,3717
OLS,-0.0011601727556294,0.0228242072359966,0.0151139259265197,-0.0240055000890476,-0.5764861018936329,-0.0009955772687912,0.5039009954264192,0.4935805991440798,0.3789704271631982,0.4287484510532837,0.4935805991440798,1402,1.2240495431281,-0.0535205172412969,7.249369249995685,0.5079365079365079,1.4021905226680655,349,10724.936924999569,63,7,repr_grid,rolling_9m_3m,3,2017-10-03,2018-07-03,2018-07-05,2018-10-02,10974,3717
OLS,-0.0078326708142957,0.0297105996280021,0.0201876346175266,-0.0367230294813612,-0.1840498614788529,-0.0076201180296937,0.5060532687651331,0.5182667799490229,0.3246407663650878,0.3992146596858639,0.5182667799490229,1177,-0.2699662418460948,-0.1742450017284989,-3.04433657032891,0.5238095238095238,0.8401262839629324,152,9695.56634296711,63,8,repr_grid,rolling_9m_3m,3,2018-01-03,2018-10-02,2018-10-03,2019-01-03,10974,3717
OLS,6.1021149972195765e-05,0.0222933246210171,0.0145999011100748,0.0217899722652418,0.4399362318575746,0.0003523726135664,0.5076674737691687,0.5272887323943662,0.3165961945031712,0.3956406869220608,0.5272887323943662,1136,0.7090124629742937,-0.0662011440925754,4.05093529104128,0.5555555555555556,0.9729606750387964,300,10405.093529104128,63,9,repr_grid,rolling_9m_3m,3,2018-04-05,2019-01-03,2019-01-04,2019-04-04,10974,3717
OLS,-0.0008376544817336,0.0213676451346946,0.0148900334856861,0.0185840929852168,0.8731517066065108,-0.0007429288520754,0.4882970137207425,0.509090909090909,0.4347826086956521,0.4690117252931323,0.509090909090909,1650,-0.0909660437384041,-0.084329803488117,-0.5298109003448959,0.4761904761904761,1.070555860110494,444,9947.01890996551,63,10,repr_grid,rolling_9m_3m,3,2018-07-05,2019-04-04,2019-04-05,2019-07-05,10974,3717
OLS,0.0016196983739134,0.0220959978575904,0.0151296343447381,0.0334572128239317,0.5844578009270063,0.0021797287071075,0.5092816787732042,0.5047287207565954,0.5501899077590885,0.5264797507788161,0.5047287207565954,2009,3.1593312047525477,-0.0298957860779617,7.913944538724693,0.6507936507936508,1.3280240119509306,251,10791.39445387247,63,11,repr_grid,rolling_9m_3m,3,2018-10-03,2019-07-05,2019-07-08,2019-10-03,10974,3717
OLS,-0.0110900146150396,0.0204917172202796,0.0135634651149143,0.0186742953474991,0.8850476329647535,-0.0099050316271147,0.5170836696260425,0.4906953966699314,0.5702902675014229,0.5275072387470386,0.4906953966699314,2042,-0.8959526602480551,-0.0308619130402684,-1.496774538791068,0.4603174603174603,0.9019949269559387,384,9850.322546120891,63,12,repr_grid,rolling_9m_3m,3,2019-01-04,2019-10-03,2019-10-04,2020-01-03,10974,3717
OLS,-0.0030955109451364,0.0463626472424478,0.0294245405943793,-0.047574152536239,0.2057672155197683,-4.081722233717499e-05,0.4667742803336023,0.4118236472945892,0.2275747508305647,0.2931526390870185,0.4118236472945892,998,1.741067577616214,-0.2054631365512637,161.45534295433416,0.2708333333333333,15.026494675683349,226,26145.534295433416,63,13,repr_grid,rolling_9m_3m,3,2019-04-05,2020-01-03,2020-01-06,2020-04-03,10974,3717
OLS,0.0039478220446145,0.0355091878887799,0.0251564929320896,0.0609260073030288,-0.3968225286525672,0.0057542631876074,0.4740382028517622,0.4749045280960174,0.9830604178430266,0.6404267059039912,0.4749045280960174,3666,-1.8762567918725443,-0.0081503664413909,-0.8369275180270974,0.4032258064516129,0.5901696072412036,63,9916.30724819729,63,14,repr_grid,rolling_9m_3m,3,2019-07-08,2020-04-03,2020-04-06,2020-07-06,10974,3717
OLS,0.0035937686525503,0.0294910082431067,0.0200591263587622,0.024554300707841,0.5413498599204295,0.0043360273201148,0.5162765671240247,0.48854041013269,0.4602272727272727,0.4739613809245173,0.48854041013269,1658,2.154658405520533,-0.0841413991462782,11.28600125290522,0.5555555555555556,1.4471187404401409,271,11128.600125290524,63,15,repr_grid,rolling_9m_3m,3,2019-10-04,2020-07-06,2020-07-07,2020-10-02,10974,3717
OLS,0.0007219367513928,0.0301268717904371,0.0209693874013351,0.0497895086109411,0.3942149723795515,0.0011160624488841,0.5079365079365079,0.4629629629629629,0.3614806246385194,0.4059759662227996,0.4629629629629629,1350,1.0508927920930182,-0.0805078633690294,6.880108853449296,0.4761904761904761,1.515955605782081,229,10688.01088534493,63,16,repr_grid,rolling_9m_3m,3,2020-01-06,2020-10-02,2020-10-05,2021-01-04,10974,3717
OLS,-0.0181120705019999,0.0282968594304049,0.0208122615681795,-0.0651743254932997,0.0560008415401648,-0.0178615628564111,0.488835082055421,0.4750512645249487,0.3804050355774493,0.4224924012158054,0.4750512645249487,1463,-1.4560627137402995,-0.1818978820336788,-10.339242819625127,0.4285714285714285,0.8478520894203544,397,8966.075718037488,63,17,repr_grid,rolling_9m_3m,3,2020-04-06,2021-01-04,2021-01-05,2021-04-06,10974,3717
