model,feature_set,scheme,horizon,window,ic,n_test
OLS,C,rolling_9m_3m,5,21,0.175817636364374,3730
OLS,C,rolling_9m_3m,5,22,0.2873315054885478,3740
OLS,C,rolling_9m_3m,5,23,-0.14558770765994153,3780
OLS,C,rolling_9m_3m,5,24,-0.3313679497246935,3780
OLS,C,rolling_9m_3m,5,25,0.018768718573538956,3780
OLS,C,rolling_9m_3m,5,26,-0.01381626439832051,3780
OLS,C,rolling_9m_3m,5,27,0.021444778146763276,3780
OLS,C,rolling_9m_3m,5,28,-0.06057584288419695,3780
OLS,C,rolling_9m_3m,5,29,-0.062046961514522554,3780
OLS,C,rolling_9m_3m,5,30,-0.023700808795891874,3780
OLS,C,rolling_9m_3m,5,31,0.008415994493733458,3780
ElasticNet,C,expanding,5,0,0.5020324305188516,3717
ElasticNet,C,expanding,5,1,0.5439122424504358,3717
ElasticNet,C,expanding,5,2,0.5642356393623335,3717
ElasticNet,C,expanding,5,3,0.6499892273999941,3717
ElasticNet,C,expanding,5,4,0.6161152548753016,3717
ElasticNet,C,expanding,5,5,0.5812440467310419,3717
ElasticNet,C,expanding,5,6,0.546284031004953,3717
ElasticNet,C,expanding,5,7,0.5380366164220612,3717
ElasticNet,C,expanding,5,8,0.5677464446521192,3717
ElasticNet,C,expanding,5,9,0.6137343015363008,3717
ElasticNet,C,expanding,5,10,0.6667546582716614,3717
ElasticNet,C,expanding,5,11,0.5725145316769963,3717
ElasticNet,C,expanding,5,12,0.6037193603228214,3717
ElasticNet,C,expanding,5,13,0.5806009399592641,3726
ElasticNet,C,expanding,5,14,0.5885204571282695,3780
ElasticNet,C,expanding,5,15,0.6007156521741535,3780
ElasticNet,C,expanding,5,16,0.6103570306746148,3730
ElasticNet,C,expanding,5,17,0.6705425015064709,3740
ElasticNet,C,expanding,5,18,0.6282677976327907,3780
ElasticNet,C,expanding,5,19,0.6308717756005445,3780
ElasticNet,C,expanding,5,20,0.6064711676512409,3780
ElasticNet,C,expanding,5,21,0.6119722880479069,3780
ElasticNet,C,expanding,5,22,0.5668544332685779,3780
ElasticNet,C,expanding,5,23,0.5489386088561264,3780
ElasticNet,C,expanding,5,24,0.5639289810488136,3780
ElasticNet,C,expanding,5,25,0.5548207703104132,3780
ElasticNet,C,expanding,5,26,0.5520285906003016,3780
ElasticNet,C,rolling_9m_3m,5,0,0.4960572903672477,3717
ElasticNet,C,rolling_9m_3m,5,1,0.5386257540331049,3717
ElasticNet,C,rolling_9m_3m,5,2,0.5729384487003325,3717
ElasticNet,C,rolling_9m_3m,5,3,0.5351183516845097,3717
ElasticNet,C,rolling_9m_3m,5,4,0.5414914819666532,3717
ElasticNet,C,rolling_9m_3m,5,5,0.5169448950687416,3717
ElasticNet,C,rolling_9m_3m,5,6,0.5066373097923473,3717
ElasticNet,C,rolling_9m_3m,5,7,0.5517688637156514,3717
ElasticNet,C,rolling_9m_3m,5,8,0.6435364561898679,3717
ElasticNet,C,rolling_9m_3m,5,9,0.61025895992698,3717
ElasticNet,C,rolling_9m_3m,5,10,0.5822336969439671,3717
ElasticNet,C,rolling_9m_3m,5,11,0.5289387707803157,3717
ElasticNet,C,rolling_9m_3m,5,12,0.47881315285247394,3717
ElasticNet,C,rolling_9m_3m,5,13,0.25588088746663035,3717
ElasticNet,C,rolling_9m_3m,5,14,0.608762551647402,3717
ElasticNet,C,rolling_9m_3m,5,15,0.6256242696548755,3717
ElasticNet,C,rolling_9m_3m,5,16,0.5834110423917634,3717
ElasticNet,C,rolling_9m_3m,5,17,0.6047270089938391,3717
ElasticNet,C,rolling_9m_3m,5,18,0.5706557134671646,3726
ElasticNet,C,rolling_9m_3m,5,19,0.5942972812674868,3780
ElasticNet,C,rolling_9m_3m,5,20,0.5889335712695067,3780
ElasticNet,C,rolling_9m_3m,5,21,0.5872068439942341,3730
ElasticNet,C,rolling_9m_3m,5,22,0.5201112918733412,3740
ElasticNet,C,rolling_9m_3m,5,23,0.616545737892811,3780
ElasticNet,C,rolling_9m_3m,5,24,0.6110982120907794,3780
ElasticNet,C,rolling_9m_3m,5,25,0.5943369204847554,3780
ElasticNet,C,rolling_9m_3m,5,26,0.591942825740314,3780
ElasticNet,C,rolling_9m_3m,5,27,0.5554297440881933,3780
ElasticNet,C,rolling_9m_3m,5,28,0.5249884484764332,3780
ElasticNet,C,rolling_9m_3m,5,29,0.564581936338926,3780
ElasticNet,C,rolling_9m_3m,5,30,0.5443315251098193,3780
ElasticNet,C,rolling_9m_3m,5,31,0.5385423372941077,3780
XGBoost,C,expanding,5,0,0.5168286388619349,3717
XGBoost,C,expanding,5,1,0.5333169966686061,3717
XGBoost,C,expanding,5,2,0.5587814941566874,3717
XGBoost,C,expanding,5,3,0.6395208068272009,3717
XGBoost,C,expanding,5,4,0.6065467132771141,3717
XGBoost,C,expanding,5,5,0.5777372359395556,3717
XGBoost,C,expanding,5,6,0.5477596364556301,3717
XGBoost,C,expanding,5,7,0.524269107148591,3717
XGBoost,C,expanding,5,8,0.26211082799735147,3717
XGBoost,C,expanding,5,9,0.5672756822479054,3717
XGBoost,C,expanding,5,10,0.6362566708040633,3717
XGBoost,C,expanding,5,11,0.5576817992897514,3717
XGBoost,C,expanding,5,12,0.5933853200481075,3717
XGBoost,C,expanding,5,13,0.5637792788131395,3726
XGBoost,C,expanding,5,14,0.570773338709277,3780
XGBoost,C,expanding,5,15,0.5943738622629465,3780
XGBoost,C,expanding,5,16,0.6140565265566896,3730
XGBoost,C,expanding,5,17,0.6770307055409873,3740
XGBoost,C,expanding,5,18,0.6223901075604193,3780
XGBoost,C,expanding,5,19,0.6250220187231323,3780
XGBoost,C,expanding,5,20,0.6102267789703167,3780
XGBoost,C,expanding,5,21,0.6210816245747379,3780
XGBoost,C,expanding,5,22,0.5747929216106861,3780
XGBoost,C,expanding,5,23,0.5692902017368319,3780
XGBoost,C,expanding,5,24,0.5689678785332538,3780
XGBoost,C,expanding,5,25,0.5554851279021354,3780
XGBoost,C,expanding,5,26,0.5587387802210328,3780
XGBoost,C,rolling_9m_3m,5,0,0.48908647084008194,3717
XGBoost,C,rolling_9m_3m,5,1,0.5136776703138312,3717
XGBoost,C,rolling_9m_3m,5,2,0.508929626277521,3717
XGBoost,C,rolling_9m_3m,5,3,0.5277538740417471,3717
XGBoost,C,rolling_9m_3m,5,4,0.5361689739154069,3717
XGBoost,C,rolling_9m_3m,5,5,0.4703785952386341,3717
XGBoost,C,rolling_9m_3m,5,6,0.5212400045799573,3717
XGBoost,C,rolling_9m_3m,5,7,0.5656559484375999,3717
XGBoost,C,rolling_9m_3m,5,8,0.6442744287232268,3717
XGBoost,C,rolling_9m_3m,5,9,0.5937898852052804,3717
XGBoost,C,rolling_9m_3m,5,10,0.5691889185713024,3717
XGBoost,C,rolling_9m_3m,5,11,0.5259776503482165,3717
XGBoost,C,rolling_9m_3m,5,12,0.4842470667530783,3717
XGBoost,C,rolling_9m_3m,5,13,0.25802935141089695,3717
XGBoost,C,rolling_9m_3m,5,14,0.5215909842857599,3717
XGBoost,C,rolling_9m_3m,5,15,0.6318201658896887,3717
XGBoost,C,rolling_9m_3m,5,16,0.5944539302841888,3717
XGBoost,C,rolling_9m_3m,5,17,0.6020401569583014,3717
XGBoost,C,rolling_9m_3m,5,18,0.5242447132759764,3726
XGBoost,C,rolling_9m_3m,5,19,0.5412904594685418,3780
XGBoost,C,rolling_9m_3m,5,20,0.5962623836655856,3780
XGBoost,C,rolling_9m_3m,5,21,0.549619867936363,3730
XGBoost,C,rolling_9m_3m,5,22,0.6544762261873601,3740
XGBoost,C,rolling_9m_3m,5,23,0.6184990285886683,3780
XGBoost,C,rolling_9m_3m,5,24,0.608895218988162,3780
XGBoost,C,rolling_9m_3m,5,25,0.5835429492504107,3780
XGBoost,C,rolling_9m_3m,5,26,0.5666082929034757,3780
XGBoost,C,rolling_9m_3m,5,27,0.5597308171208717,3780
XGBoost,C,rolling_9m_3m,5,28,0.5445448727123235,3780
XGBoost,C,rolling_9m_3m,5,29,0.5698586166923871,3780
XGBoost,C,rolling_9m_3m,5,30,0.5729433974139905,3780
XGBoost,C,rolling_9m_3m,5,31,0.5539143719831842,3780
OLS,candidate_6,expanding,5,0,0.4795985347615214,3717
OLS,candidate_6,expanding,5,1,0.4741258781943525,3717
OLS,candidate_6,expanding,5,2,0.5009617550272675,3717
OLS,candidate_6,expanding,5,3,0.6037571653580628,3717
OLS,candidate_6,expanding,5,4,0.5713356690076691,3717
OLS,candidate_6,expanding,5,5,0.5600647011025052,3717
OLS,candidate_6,expanding,5,6,0.5433202001468497,3717
OLS,candidate_6,expanding,5,7,0.4684014831493571,3717
OLS,candidate_6,expanding,5,8,0.2824173274763704,3717
OLS,candidate_6,expanding,5,9,0.5915226402121537,3717
OLS,candidate_6,expanding,5,10,0.6216574328583007,3717
OLS,candidate_6,expanding,5,11,0.5465787812874253,3717
OLS,candidate_6,expanding,5,12,0.5771427367599027,3717
OLS,candidate_6,expanding,5,13,0.5564740111932025,3726
OLS,candidate_6,expanding,5,14,0.5460755431357581,3780
OLS,candidate_6,expanding,5,15,0.5023008621189544,3780
OLS,candidate_6,expanding,5,16,0.5288061051705093,3730
OLS,candidate_6,expanding,5,17,0.606379351502369,3740
OLS,candidate_6,expanding,5,18,0.5583286695153601,3780
OLS,candidate_6,expanding,5,19,0.516168152214497,3780
OLS,candidate_6,expanding,5,20,0.5290669906626668,3780
OLS,candidate_6,expanding,5,21,0.5597101656685658,3780
OLS,candidate_6,expanding,5,22,0.48783539531638037,3780
OLS,candidate_6,expanding,5,23,0.46671469513697783,3780
OLS,candidate_6,expanding,5,24,0.48268807642979644,3780
OLS,candidate_6,expanding,5,25,0.45137113007082413,3780
OLS,candidate_6,expanding,5,26,0.5224630748476771,3780
OLS,candidate_6,rolling_9m_3m,5,0,0.4098270741841726,3717
OLS,candidate_6,rolling_9m_3m,5,1,0.5379116397090049,3717
OLS,candidate_6,rolling_9m_3m,5,2,0.47048695981883165,3717
OLS,candidate_6,rolling_9m_3m,5,3,0.4492120275981741,3717
OLS,candidate_6,rolling_9m_3m,5,4,0.44237607934734124,3717
OLS,candidate_6,rolling_9m_3m,5,5,0.49160930638639794,3717
OLS,candidate_6,rolling_9m_3m,5,6,0.43293270337807754,3717
OLS,candidate_6,rolling_9m_3m,5,7,0.5075260208452214,3717
OLS,candidate_6,rolling_9m_3m,5,8,0.5716990952555472,3717
OLS,candidate_6,rolling_9m_3m,5,9,0.5587519649555203,3717
OLS,candidate_6,rolling_9m_3m,5,10,0.5334555250230514,3717
OLS,candidate_6,rolling_9m_3m,5,11,0.5238361145041294,3717
OLS,candidate_6,rolling_9m_3m,5,12,0.46111421340425063,3717
OLS,candidate_6,rolling_9m_3m,5,13,0.36236585195384874,3717
OLS,candidate_6,rolling_9m_3m,5,14,0.5257870104861795,3717
OLS,candidate_6,rolling_9m_3m,5,15,0.534164641839547,3717
OLS,candidate_6,rolling_9m_3m,5,16,0.573129618379519,3717
OLS,candidate_6,rolling_9m_3m,5,17,0.5507229199806348,3717
OLS,candidate_6,rolling_9m_3m,5,18,0.5516564341514766,3726
OLS,candidate_6,rolling_9m_3m,5,19,0.5734994837674121,3780
OLS,candidate_6,rolling_9m_3m,5,20,0.5024945961717351,3780
OLS,candidate_6,rolling_9m_3m,5,21,0.5010923861930758,3730
OLS,candidate_6,rolling_9m_3m,5,22,0.6425225705441852,3740
OLS,candidate_6,rolling_9m_3m,5,23,0.5553391117873884,3780
OLS,candidate_6,rolling_9m_3m,5,24,0.5923547123344663,3780
OLS,candidate_6,rolling_9m_3m,5,25,0.5602751197189733,3780
OLS,candidate_6,rolling_9m_3m,5,26,0.5031880225415902,3780
OLS,candidate_6,rolling_9m_3m,5,27,0.504666000785139,3780
OLS,candidate_6,rolling_9m_3m,5,28,0.4590355836649839,3780
OLS,candidate_6,rolling_9m_3m,5,29,0.52360938497717,3780
OLS,candidate_6,rolling_9m_3m,5,30,0.456589220546482,3780
OLS,candidate_6,rolling_9m_3m,5,31,0.4941996958563909,3780
ElasticNet,candidate_6,expanding,5,0,0.4652759235549327,3717
ElasticNet,candidate_6,expanding,5,1,0.48589545292762354,3717
ElasticNet,candidate_6,expanding,5,2,0.5049442660506133,3717
ElasticNet,candidate_6,expanding,5,3,0.6046509893611132,3717
ElasticNet,candidate_6,expanding,5,4,0.5184595759017231,3717
ElasticNet,candidate_6,expanding,5,5,0.5595515315890086,3717
ElasticNet,candidate_6,expanding,5,6,0.5131897984189003,3717
ElasticNet,candidate_6,expanding,5,7,0.4369587130802945,3717
ElasticNet,candidate_6,expanding,5,8,0.2265869669752663,3717
ElasticNet,candidate_6,expanding,5,9,0.5898748538245382,3717
ElasticNet,candidate_6,expanding,5,10,0.6290208879596466,3717
ElasticNet,candidate_6,expanding,5,11,0.5558552112086426,3717
ElasticNet,candidate_6,expanding,5,12,0.564462557799802,3717
ElasticNet,candidate_6,expanding,5,13,0.5653818033713814,3726
ElasticNet,candidate_6,expanding,5,14,0.556935397750855,3780
ElasticNet,candidate_6,expanding,5,15,0.5162550894062,3780
ElasticNet,candidate_6,expanding,5,16,0.5325943726221606,3730
ElasticNet,candidate_6,expanding,5,17,0.6378268835948459,3740
ElasticNet,candidate_6,expanding,5,18,0.5651422819220693,3780
ElasticNet,candidate_6,expanding,5,19,0.5643342624398373,3780
ElasticNet,candidate_6,expanding,5,20,0.5750290823401112,3780
ElasticNet,candidate_6,expanding,5,21,0.5679348453378489,3780
ElasticNet,candidate_6,expanding,5,22,0.5022965545196202,3780
ElasticNet,candidate_6,expanding,5,23,0.48759033670357865,3780
ElasticNet,candidate_6,expanding,5,24,0.5013800063220784,3780
ElasticNet,candidate_6,expanding,5,25,0.4877627100872265,3780
ElasticNet,candidate_6,expanding,5,26,0.49341679951420053,3780
ElasticNet,candidate_6,rolling_9m_3m,5,0,0.45393066460426595,3717
ElasticNet,candidate_6,rolling_9m_3m,5,1,0.5257163415646483,3717
ElasticNet,candidate_6,rolling_9m_3m,5,2,0.5339754838283347,3717
ElasticNet,candidate_6,rolling_9m_3m,5,3,0.5196739917472561,3717
ElasticNet,candidate_6,rolling_9m_3m,5,4,0.5263322466114557,3717
ElasticNet,candidate_6,rolling_9m_3m,5,5,0.4709278464497447,3717
ElasticNet,candidate_6,rolling_9m_3m,5,6,0.47989247199745333,3717
ElasticNet,candidate_6,rolling_9m_3m,5,7,0.5067856419745075,3717
ElasticNet,candidate_6,rolling_9m_3m,5,8,0.6050030099573306,3717
ElasticNet,candidate_6,rolling_9m_3m,5,9,0.5166094019405328,3717
ElasticNet,candidate_6,rolling_9m_3m,5,10,0.5564836365208123,3717
ElasticNet,candidate_6,rolling_9m_3m,5,11,0.5095767999754144,3717
ElasticNet,candidate_6,rolling_9m_3m,5,12,0.42909885921956764,3717
ElasticNet,candidate_6,rolling_9m_3m,5,13,0.2166208313177689,3717
ElasticNet,candidate_6,rolling_9m_3m,5,14,0.5978452954460016,3717
ElasticNet,candidate_6,rolling_9m_3m,5,15,0.5358464948749323,3717
ElasticNet,candidate_6,rolling_9m_3m,5,16,0.5699458968896742,3717
ElasticNet,candidate_6,rolling_9m_3m,5,17,0.5499758524455177,3717
ElasticNet,candidate_6,rolling_9m_3m,5,18,0.5600717056334319,3726
ElasticNet,candidate_6,rolling_9m_3m,5,19,0.5716297565564805,3780
ElasticNet,candidate_6,rolling_9m_3m,5,20,0.5279038251987547,3780
ElasticNet,candidate_6,rolling_9m_3m,5,21,0.5373047813732497,3730
ElasticNet,candidate_6,rolling_9m_3m,5,22,0.6580249916735544,3740
ElasticNet,candidate_6,rolling_9m_3m,5,23,0.5681608753044816,3780
ElasticNet,candidate_6,rolling_9m_3m,5,24,0.5649215647162124,3780
ElasticNet,candidate_6,rolling_9m_3m,5,25,0.5802203767401546,3780
ElasticNet,candidate_6,rolling_9m_3m,5,26,0.5730012652055632,3780
ElasticNet,candidate_6,rolling_9m_3m,5,27,0.504754373954947,3780
ElasticNet,candidate_6,rolling_9m_3m,5,28,0.4766637456933828,3780
ElasticNet,candidate_6,rolling_9m_3m,5,29,0.50986847438307,3780
ElasticNet,candidate_6,rolling_9m_3m,5,30,0.4952089078343951,3780
ElasticNet,candidate_6,rolling_9m_3m,5,31,0.47764115667520374,3780
XGBoost,candidate_6,expanding,5,0,0.48107713953262615,3717
XGBoost,candidate_6,expanding,5,1,0.5014814948531452,3717
XGBoost,candidate_6,expanding,5,2,0.5067092659471495,3717
XGBoost,candidate_6,expanding,5,3,0.6163478240105416,3717
XGBoost,candidate_6,expanding,5,4,0.5482690243598589,3717
XGBoost,candidate_6,expanding,5,5,0.555443352917791,3717
XGBoost,candidate_6,expanding,5,6,0.5274890725681952,3717
XGBoost,candidate_6,expanding,5,7,0.4547550952133018,3717
XGBoost,candidate_6,expanding,5,8,0.21403410610863863,3717
XGBoost,candidate_6,expanding,5,9,0.555636384789128,3717
XGBoost,candidate_6,expanding,5,10,0.6146459785710866,3717
XGBoost,candidate_6,expanding,5,11,0.5483651566580673,3717
XGBoost,candidate_6,expanding,5,12,0.5523328789924599,3717
XGBoost,candidate_6,expanding,5,13,0.5593122724703793,3726
XGBoost,candidate_6,expanding,5,14,0.5608025808618246,3780
XGBoost,candidate_6,expanding,5,15,0.5326649416809224,3780
XGBoost,candidate_6,expanding,5,16,0.5591123461975398,3730
XGBoost,candidate_6,expanding,5,17,0.6139809069363005,3740
XGBoost,candidate_6,expanding,5,18,0.5702267267852598,3780
XGBoost,candidate_6,expanding,5,19,0.5434061393978773,3780
XGBoost,candidate_6,expanding,5,20,0.5598631833357072,3780
XGBoost,candidate_6,expanding,5,21,0.5792728276813054,3780
XGBoost,candidate_6,expanding,5,22,0.5078153656799906,3780
XGBoost,candidate_6,expanding,5,23,0.507441550744438,3780
XGBoost,candidate_6,expanding,5,24,0.5031538634396735,3780
XGBoost,candidate_6,expanding,5,25,0.4927383811563476,3780
XGBoost,candidate_6,expanding,5,26,0.5175850979321278,3780
XGBoost,candidate_6,rolling_9m_3m,5,0,0.44276994315449036,3717
XGBoost,candidate_6,rolling_9m_3m,5,1,0.5330770419784151,3717
XGBoost,candidate_6,rolling_9m_3m,5,2,0.4323067313063324,3717
XGBoost,candidate_6,rolling_9m_3m,5,3,0.48440884489137565,3717
XGBoost,candidate_6,rolling_9m_3m,5,4,0.5188231960141256,3717
XGBoost,candidate_6,rolling_9m_3m,5,5,0.46363316351611,3717
XGBoost,candidate_6,rolling_9m_3m,5,6,0.4745714658694929,3717
XGBoost,candidate_6,rolling_9m_3m,5,7,0.4885573718574735,3717
XGBoost,candidate_6,rolling_9m_3m,5,8,0.6097141733386464,3717
XGBoost,candidate_6,rolling_9m_3m,5,9,0.5153275577282387,3717
XGBoost,candidate_6,rolling_9m_3m,5,10,0.5000598867769318,3717
XGBoost,candidate_6,rolling_9m_3m,5,11,0.4994044664768764,3717
XGBoost,candidate_6,rolling_9m_3m,5,12,0.43735754033749513,3717
XGBoost,candidate_6,rolling_9m_3m,5,13,0.1749710566858793,3717
XGBoost,candidate_6,rolling_9m_3m,5,14,0.5406358029899823,3717
XGBoost,candidate_6,rolling_9m_3m,5,15,0.41445842127439453,3717
XGBoost,candidate_6,rolling_9m_3m,5,16,0.5416228635988223,3717
XGBoost,candidate_6,rolling_9m_3m,5,17,0.5446461803462023,3717
XGBoost,candidate_6,rolling_9m_3m,5,18,0.5031271793972294,3726
XGBoost,candidate_6,rolling_9m_3m,5,19,0.5364590484612547,3780
XGBoost,candidate_6,rolling_9m_3m,5,20,0.5290723933733048,3780
XGBoost,candidate_6,rolling_9m_3m,5,21,0.5238379339610415,3730
XGBoost,candidate_6,rolling_9m_3m,5,22,0.6577791807449885,3740
XGBoost,candidate_6,rolling_9m_3m,5,23,0.5536380922702325,3780
XGBoost,candidate_6,rolling_9m_3m,5,24,0.5672675415903582,3780
XGBoost,candidate_6,rolling_9m_3m,5,25,0.5562111520243797,3780
XGBoost,candidate_6,rolling_9m_3m,5,26,0.5385415672450058,3780
XGBoost,candidate_6,rolling_9m_3m,5,27,0.5015177536827953,3780
XGBoost,candidate_6,rolling_9m_3m,5,28,0.47996243278142214,3780
XGBoost,candidate_6,rolling_9m_3m,5,29,0.5280027378499981,3780
XGBoost,candidate_6,rolling_9m_3m,5,30,0.5098287244914133,3780
XGBoost,candidate_6,rolling_9m_3m,5,31,0.4885460577539525,3780
OLS,D,expanding,5,0,0.16596921503384476,3717
OLS,D,expanding,5,1,0.2529426004521542,3717
OLS,D,expanding,5,2,0.2869816344350513,3717
OLS,D,expanding,5,3,0.3639736326591716,3717
OLS,D,expanding,5,4,0.27069845571821677,3717
OLS,D,expanding,5,5,0.3538856234307596,3717
OLS,D,expanding,5,6,0.21186386957154474,3717
OLS,D,expanding,5,7,0.21849823187172646,3717
OLS,D,expanding,5,8,0.18958578286155708,3717
OLS,D,expanding,5,9,0.13645957112456678,3717
OLS,D,expanding,5,10,0.3469486036180256,3717
OLS,D,expanding,5,11,0.20071665454274618,3717
OLS,D,expanding,5,12,0.14576203172865737,3717
OLS,D,expanding,5,13,0.2238838451978897,3726
OLS,D,expanding,5,14,0.1497382296944935,3780
OLS,D,expanding,5,15,0.3209019829081799,3780
OLS,D,expanding,5,16,0.3470903265262301,3730
OLS,D,expanding,5,17,0.38459342884624476,3740
OLS,D,expanding,5,18,0.3250458268044352,3780
OLS,D,expanding,5,19,0.4042504740972917,3780
OLS,D,expanding,5,20,0.3300966655075454,3780
OLS,D,expanding,5,21,0.2859206167162783,3780
OLS,D,expanding,5,22,0.3016907927105309,3780
OLS,D,expanding,5,23,0.1984704992168599,3780
OLS,D,expanding,5,24,0.2223117087383545,3780
OLS,D,expanding,5,25,0.18737826889081619,3780
OLS,D,expanding,5,26,0.27626229626423315,3780
OLS,D,rolling_9m_3m,5,0,0.4535490038245661,3717
OLS,D,rolling_9m_3m,5,1,0.4865569961648374,3717
OLS,D,rolling_9m_3m,5,2,0.5400134967241794,3717
OLS,D,rolling_9m_3m,5,3,0.5169536592556231,3717
OLS,D,rolling_9m_3m,5,4,0.5206800946889615,3717
OLS,D,rolling_9m_3m,5,5,0.1637834153268309,3717
OLS,D,rolling_9m_3m,5,6,0.2452517732016653,3717
OLS,D,rolling_9m_3m,5,7,0.2854514399943938,3717
OLS,D,rolling_9m_3m,5,8,0.36268820112531996,3717
OLS,D,rolling_9m_3m,5,9,0.5716675327681259,3717
OLS,D,rolling_9m_3m,5,10,0.5715280184884125,3717
OLS,D,rolling_9m_3m,5,11,0.496318098248087,3717
OLS,D,rolling_9m_3m,5,12,0.4883673433529372,3717
OLS,D,rolling_9m_3m,5,13,0.38698357700594505,3717
OLS,D,rolling_9m_3m,5,14,0.13174942325286101,3717
OLS,D,rolling_9m_3m,5,15,0.6034451904708155,3717
OLS,D,rolling_9m_3m,5,16,0.5359720798318889,3717
OLS,D,rolling_9m_3m,5,17,0.583436642613422,3717
OLS,D,rolling_9m_3m,5,18,0.5368212654128219,3726
OLS,D,rolling_9m_3m,5,19,0.5548576416342331,3780
OLS,D,rolling_9m_3m,5,20,0.281816705075504,3780
OLS,D,rolling_9m_3m,5,21,0.32153845058945374,3730
OLS,D,rolling_9m_3m,5,22,0.37421205907424304,3740
OLS,D,rolling_9m_3m,5,23,0.5959237862650693,3780
OLS,D,rolling_9m_3m,5,24,0.6064907743672721,3780
OLS,D,rolling_9m_3m,5,25,0.5743885371941154,3780
OLS,D,rolling_9m_3m,5,26,0.28963737179814225,3780
OLS,D,rolling_9m_3m,5,27,0.30445495133655076,3780
OLS,D,rolling_9m_3m,5,28,0.1830899781226336,3780
OLS,D,rolling_9m_3m,5,29,0.24002687397179664,3780
OLS,D,rolling_9m_3m,5,30,0.17794293740599545,3780
OLS,D,rolling_9m_3m,5,31,0.26975985425281246,3780
ElasticNet,D,expanding,5,0,0.5269340528630143,3717
ElasticNet,D,expanding,5,1,0.5289289764879308,3717
ElasticNet,D,expanding,5,2,0.5377324869944964,3717
ElasticNet,D,expanding,5,3,0.6433042696545389,3717
ElasticNet,D,expanding,5,4,0.5979527543608587,3717
ElasticNet,D,expanding,5,5,0.5708477122904041,3717
ElasticNet,D,expanding,5,6,0.5410831830016356,3717
ElasticNet,D,expanding,5,7,0.5530986377019528,3717
ElasticNet,D,expanding,5,8,0.4888685991840467,3717
ElasticNet,D,expanding,5,9,0.5864503056047987,3717
ElasticNet,D,expanding,5,10,0.6558381979514458,3717
ElasticNet,D,expanding,5,11,0.5569646581304825,3717
ElasticNet,D,expanding,5,12,0.6059969692143469,3717
ElasticNet,D,expanding,5,13,0.5705126198290372,3726
ElasticNet,D,expanding,5,14,0.5738560896695127,3780
ElasticNet,D,expanding,5,15,0.6115490373671852,3780
ElasticNet,D,expanding,5,16,0.6106213727896155,3730
ElasticNet,D,expanding,5,17,0.667478485687964,3740
ElasticNet,D,expanding,5,18,0.6300556640834931,3780
ElasticNet,D,expanding,5,19,0.6262455981091917,3780
ElasticNet,D,expanding,5,20,0.5987132122704623,3780
ElasticNet,D,expanding,5,21,0.6066884477066891,3780
ElasticNet,D,expanding,5,22,0.5679702375754746,3780
ElasticNet,D,expanding,5,23,0.55033621264889,3780
ElasticNet,D,expanding,5,24,0.5533402329922359,3780
ElasticNet,D,expanding,5,25,0.5314951334529034,3780
ElasticNet,D,expanding,5,26,0.5470432337206422,3780
ElasticNet,D,rolling_9m_3m,5,0,0.4792162330240733,3717
ElasticNet,D,rolling_9m_3m,5,1,0.5202960827182803,3717
ElasticNet,D,rolling_9m_3m,5,2,0.5743733801822927,3717
ElasticNet,D,rolling_9m_3m,5,3,0.5443191882305031,3717
ElasticNet,D,rolling_9m_3m,5,4,0.5425552970430964,3717
ElasticNet,D,rolling_9m_3m,5,5,0.5252483356211832,3717
ElasticNet,D,rolling_9m_3m,5,6,0.5151018732893792,3717
ElasticNet,D,rolling_9m_3m,5,7,0.5600784811099135,3717
ElasticNet,D,rolling_9m_3m,5,8,0.6250589155985811,3717
ElasticNet,D,rolling_9m_3m,5,9,0.5891864906731378,3717
ElasticNet,D,rolling_9m_3m,5,10,0.5843762829334226,3717
ElasticNet,D,rolling_9m_3m,5,11,0.5103651630506851,3717
ElasticNet,D,rolling_9m_3m,5,12,0.5204011544569237,3717
ElasticNet,D,rolling_9m_3m,5,13,0.2597462956788639,3717
ElasticNet,D,rolling_9m_3m,5,14,0.5731288820842714,3717
ElasticNet,D,rolling_9m_3m,5,15,0.6251616727124871,3717
ElasticNet,D,rolling_9m_3m,5,16,0.5729556211337661,3717
ElasticNet,D,rolling_9m_3m,5,17,0.612619073142859,3717
ElasticNet,D,rolling_9m_3m,5,18,0.5661540310339126,3726
ElasticNet,D,rolling_9m_3m,5,19,0.5746852151852878,3780
ElasticNet,D,rolling_9m_3m,5,20,0.5789289458832001,3780
ElasticNet,D,rolling_9m_3m,5,21,0.5644058217506999,3730
ElasticNet,D,rolling_9m_3m,5,22,0.5175414984747606,3740
ElasticNet,D,rolling_9m_3m,5,23,0.613727365771706,3780
ElasticNet,D,rolling_9m_3m,5,24,0.6167810083451015,3780
ElasticNet,D,rolling_9m_3m,5,25,0.5874121194181754,3780
ElasticNet,D,rolling_9m_3m,5,26,0.5967871544567295,3780
ElasticNet,D,rolling_9m_3m,5,27,0.5678634618640562,3780
ElasticNet,D,rolling_9m_3m,5,28,0.5224503523497273,3780
ElasticNet,D,rolling_9m_3m,5,29,0.56506557633735,3780
ElasticNet,D,rolling_9m_3m,5,30,0.5466159715715736,3780
ElasticNet,D,rolling_9m_3m,5,31,0.5394752568594227,3780
XGBoost,D,expanding,5,0,0.5359603906776932,3717
XGBoost,D,expanding,5,1,0.5386436250554921,3717
XGBoost,D,expanding,5,2,0.563282996701279,3717
