model,oos_r2,rmse,mae,ic,ic_ir,accuracy,precision,recall,f1,long_only_accuracy,n_long_predictions,sharpe_ratio,max_drawdown,total_return,win_rate,win_loss_ratio,n_trades,final_equity,n_periods,window,train_start,train_end,test_start,test_end,n_train,n_test,feature_set
window_17,-0.04284945644883198,0.032227485165324546,0.023805642781281746,0.12219735011490954,0.6287857858543646,0.568738229755179,0.5691168403730115,0.984812529663028,0.7213627672518685,0.5691168403730115,3646,5.147120564934849,-0.0834877862129324,33.28089731754671,0.6349206349206349,1.2900725173171572,137,13328.089731754671,63,17,2020-04-06,2021-01-04,2021-01-05,2021-04-06,11151,3717,D
window_18,-0.06483934623703891,0.024725715521125406,0.01794729196638114,0.02820302658819687,0.20519757018642207,0.5370370370370371,0.5619557937039518,0.8009546539379475,0.6604999015941744,0.5619557937039518,2986,1.944117571043416,-0.08355307590786576,9.029026817171548,0.6451612903225806,0.7750597281945544,765,10902.902681717154,63,18,2020-07-07,2021-04-06,2021-04-07,2021-07-13,11151,3726,D
window_19,0.013812661077810762,0.024390354053918293,0.017974173560105965,0.13195655353066793,0.7924611514059602,0.5513227513227513,0.5428384565075213,0.8478038815117467,0.6618819776714514,0.5428384565075213,3058,1.5869104458797805,-0.11489731618544018,7.581470515436184,0.5873015873015873,0.9139153991766504,893,10758.147051543618,63,19,2020-10-05,2021-07-13,2021-07-14,2021-10-11,11160,3780,D
window_20,-0.039998318473694505,0.031327952833543005,0.02258415403516052,0.06056868902322287,0.3731815530607903,0.5322751322751322,0.5793752674368849,0.6330060776063581,0.6050044682752458,0.5793752674368849,2337,6.144064000668996,-0.10610887904445751,40.777439337068344,0.6666666666666666,1.4246573939592901,1393,14077.743933706834,63,20,2021-01-05,2021-10-11,2021-10-12,2022-01-10,11223,3780,D
window_21,-0.06196949007731423,0.03984045003561227,0.02963278664436164,0.16899150924620382,1.3260195365310619,0.5211796246648793,0.5036380892122746,0.8800442233278054,0.6406438631790744,0.5036380892122746,3161,-0.6397527087278371,-0.22991847346699432,-6.877370837454766,0.4603174603174603,1.0613469150629542,719,9312.262916254524,63,21,2021-04-07,2022-01-10,2022-01-11,2022-04-11,11286,3730,D
window_22,-0.09792863304855359,0.0450623168547071,0.03299115052636028,0.04031675669773269,0.5886566736949512,0.4898395721925134,0.466967583093968,0.6514024041213509,0.5439770554493308,0.466967583093968,2437,-3.0108868768167802,-0.3538679584211206,-30.509304294779483,0.39655172413793105,0.8626894318397619,852,6949.069570522051,63,22,2021-07-14,2022-04-11,2022-04-12,2022-07-13,11290,3740,D
window_23,-0.22272463295174116,0.04199734032627962,0.03241476679500491,-0.018034861487260412,-0.2055662460008906,0.5076719576719577,0.43452380952380953,0.20845231296402056,0.2817445001929757,0.43452380952380953,840,-0.7573213849682573,-0.2390860344384159,-7.520019083635432,0.3076923076923077,1.8515076295248394,597,9247.998091636457,63,23,2021-10-12,2022-07-13,2022-07-14,2022-10-11,11250,3780,D
window_24,0.05415074365945294,0.037109869181140065,0.026568576981139028,0.17791037551308003,1.4366591009692837,0.5632275132275132,0.6436974789915967,0.65610278372591,0.6498409331919406,0.6436974789915967,2380,0.8483386271979185,-0.3529183433610101,7.456881332910448,0.5862068965517241,0.8238167556306432,1014,10745.688133291045,63,24,2022-01-11,2022-10-11,2022-10-12,2023-01-11,11250,3780,D
window_25,-0.06627498610883897,0.032098608626748355,0.023108767957885933,-0.0013616946659695762,-0.07000364907656845,0.4873015873015873,0.5292652552926526,0.4183070866141732,0.4672897196261682,0.5292652552926526,1606,1.0137626426923472,-0.1966733919373416,6.634949386726019,0.4666666666666667,1.4144376170050201,908,10663.494938672602,63,25,2022-04-12,2023-01-11,2023-01-12,2023-04-13,11300,3780,D
window_26,-0.14865784530223913,0.030813140384769504,0.021767027204583362,0.11096510856169968,1.070137517109333,0.48333333333333334,0.6583629893238434,0.09059745347698335,0.1592767972449419,0.6583629893238434,281,4.004610274827186,-0.05802536287419879,41.29940577850102,0.5,2.915489053716449,444,14129.940577850102,63,26,2022-07-14,2023-04-13,2023-04-14,2023-07-14,11340,3780,D
window_27,-0.039350622602302154,0.02735085985532105,0.020009127289219067,-0.03127698734677415,-0.17449287126637353,0.48174603174603176,0.4611231101511879,0.7349397590361446,0.5666887856668879,0.4611231101511879,2778,-2.6677154090478274,-0.22825973440930789,-16.523122507116263,0.47619047619047616,0.7089213348861376,1112,8347.687749288374,63,27,2022-10-12,2023-07-14,2023-07-17,2023-10-12,11340,3780,D
window_28,-0.07620777092523934,0.029746930556150148,0.02152423540430641,-0.08665640408678393,-0.46818813301196127,0.45661375661375664,0.5535603715170279,0.40143691064211945,0.4653826132222801,0.5535603715170279,1615,2.5032913057708,-0.13223187162193578,18.69167019273579,0.4426229508196721,1.9478752475609875,1072,11869.167019273578,63,28,2023-01-12,2023-10-12,2023-10-13,2024-01-12,11340,3780,D
window_29,-0.03216540977975302,0.02688000264268597,0.019291693815886014,-0.00021199227251040895,-0.0035673941256400923,0.5169312169312169,0.5391218223836249,0.7915656810470189,0.6413982717989002,0.5391218223836249,3029,1.7286751166369325,-0.15798488489197562,10.65096345965304,0.5714285714285714,1.044814361639202,720,11065.096345965305,63,29,2023-04-14,2024-01-12,2024-01-16,2024-04-15,11340,3780,D
window_30,-0.038220289739986146,0.02992801009638144,0.02077500637766122,-0.0709423684831226,-0.5932446259746059,0.5171957671957672,0.568642160540135,0.6919214970333181,0.6242536545192505,0.568642160540135,2666,3.91213817132601,-0.0578244178254659,53.21581461366851,0.6666666666666666,1.4458626359558944,925,15321.581461366852,63,30,2023-07-17,2024-04-15,2024-04-16,2024-07-16,11340,3780,D
window_31,-0.05986248246824344,0.030591160957914428,0.02162522014034251,0.035007623796982475,0.3306708074853911,0.5537037037037037,0.5969425801640567,0.7254191209787041,0.6549396604622623,0.5969425801640567,2682,2.9825264618487655,-0.11807543351856921,25.32071310443833,0.6612903225806451,0.9046119802346861,927,12532.071310443833,63,31,2023-10-13,2024-07-16,2024-07-17,2024-10-14,11340,3780,D
